channels,fitness,val_acc,train_acc,val_loss,train_loss,params,flops,params_ratio,flops_ratio,params_compression_rate,flops_reduction_rate,below_baseline_short_by,penalty,eval_time_sec,epochs,inherited
8-8-8-8-8-20-16-28-28-20-64-40-32-64-48,-425.96724792928035,11.039999601745606,15.05999956665039,2.4913953033447265,3.741078746032715,262386,30855648,0.5652994480280252,0.4480756112113816,0.43470055197197477,0.5519243887886184,85.9399988357544,429.699994178772,49.49718236923218,1,True
12-8-12-16-12-28-32-16-24-24-48-56-40-56-48,-429.3250799857296,10.759999923706054,14.959999407958984,4.796172840118408,3.404426145172119,280486,41066976,0.6042951261865674,0.5963611709533094,0.39570487381343256,0.4036388290466906,86.21999851379394,431.0999925689697,41.759698152542114,1,True
8-8-16-12-16-20-32-28-20-32-40-32-64-56-40,-439.9601238435649,8.979999604797364,13.649999523925782,3.046566431427002,3.878086252975464,272338,41361808,0.586740607643153,0.6006426246633295,0.41325939235684706,0.3993573753366705,87.99999883270263,439.9999941635132,14.303679943084717,1,True
16-12-12-12-16-32-28-24-32-20-64-64-64-32-32,-419.96232217646497,12.619999734497071,17.23999944152832,2.603547676086426,3.37081301612854,327066,49987904,0.7046497498675008,0.7259079646609875,0.29535025013249916,0.2740920353390125,84.35999870300293,421.79999351501465,10.155324935913086,1,True
8-12-8-8-12-20-24-32-24-16-48-32-32-56-56,-431.65452671994973,10.059999584960938,12.95999951171875,2.5814328186035156,3.4360992866516114,229586,31961648,0.4946332467241476,0.46413658085945997,0.5053667532758523,0.53586341914054,86.91999885253907,434.5999942626953,18.687608242034912,1,True
8-16-12-16-16-20-20-28-16-20-64-56-56-32-32,-436.956924293159,9.439999671936036,12.379999546813965,2.6036890804290773,3.001568619918823,266162,40145216,0.5734346790073984,0.5829756742238225,0.4265653209926016,0.41702432577617754,87.53999876556396,437.6999938278198,8.896570682525635,1,True
12-8-12-8-8-24-16-28-20-32-32-56-64-40-40,-423.6220154470862,11.499999812316895,16.719999478149415,2.3443663871765135,3.304206185913086,256662,34136464,0.5529673341175558,0.4957185462899799,0.44703266588244417,0.5042814537100201,85.4799986251831,427.3999931259155,8.335644721984863,1,True
16-16-12-16-8-32-24-20-20-24-48-48-32-48-48,-432.1801850576722,10.239999572753906,17.439999243164063,14.006014443969727,3.6556271324157716,240490,42209760,0.5181254497429733,0.6129563057980739,0.48187455025702675,0.3870436942019261,86.7399988647461,433.6999943237305,10.956486463546753,1,True
8-8-8-8-8-20-16-32-24-16-48-40-32-56-48,-427.0818472924167,10.699999835205078,15.619999569702149,2.778566189575195,3.331343306732178,219218,27685344,0.47229583284858045,0.4020374951904221,0.5277041671514195,0.5979625048095779,86.27999860229492,431.39999301147463,6.74827241897583,1,True
12-8-12-8-8-24-16-16-20-24-32-56-64-40-40,-431.4182836444135,10.079999594116211,16.259999234008788,12.113138505554199,3.388093631744385,240166,30376336,0.5174274055593617,0.4411151993814,0.48257259444063827,0.5588848006186,86.89999884338378,434.49999421691894,3.2836039066314697,1,True
16-8-12-12-16-32-28-24-32-32-64-56-64-40-40,-438.1882238185197,9.640000001525879,14.789999734497071,10.305414489746093,3.708564518737793,343770,51130768,0.7406378055559146,0.742504261239542,0.25936219444408537,0.25749573876045795,87.33999843597412,436.6999921798706,0.5606327056884766,1,True
12-12-12-8-8-32-16-28-20-20-32-64-64-40-40,-423.78102536055155,11.539999726867675,15.739999475097656,2.688718670272827,3.49692046585083,268358,36016528,0.5781658673629873,0.5230202197442698,0.42183413263701275,0.4769797802557302,85.43999871063232,427.1999935531616,3.021665096282959,1,True
16-12-12-12-16-32-28-24-32-20-48-64-64-32-32,-435.5952866855466,9.919999542236328,17.989999374389647,3.296825581741333,3.187820072555542,298778,48181568,0.6437044601576201,0.6996769450676501,0.35629553984237994,0.3003230549323499,87.05999889526367,435.2999944763184,6.207571268081665,1,True
12-8-12-12-8-24-16-28-20-32-64-56-56-32-40,-431.2010767533893,10.35999981689453,17.199999542236327,2.6769774242401123,3.370393120956421,283526,37233040,0.610844676551317,0.5406860084499869,0.389155323448683,0.45931399155001307,86.61999862060547,433.0999931030274,3.7597239017486572,1,True
8-8-12-12-8-20-28-32-24-16-64-64-32-32-32,-433.7149166995328,9.799999876403808,14.509999533081055,2.8122000053405762,3.2839149211883547,247218,34099520,0.5326206388396955,0.49518205762571355,0.46737936116030454,0.5048179423742865,87.1799985610962,435.899992805481,3.0859413146972656,1,True
8-12-8-8-16-20-16-28-16-16-32-64-32-40-40,-432.54253580700805,9.759999708557128,11.68999962158203,2.4471796798706054,2.897933855056763,196610,28127632,0.4235878609254687,0.4084602566223473,0.5764121390745314,0.5915397433776527,87.21999872894287,436.09999364471435,2.968247413635254,1,True
16-12-12-12-16-32-28-24-32-20-64-64-64-48-32,-417.2315708611175,13.159999305725098,17.059999612426758,2.4844695724487305,3.4915929111480715,352474,51609920,0.7593902023897241,0.7494623496019436,0.2406097976102759,0.2505376503980564,83.8199991317749,419.09999565887455,0.4389991760253906,1,True
16-12-12-12-8-32-16-24-20-20-64-64-64-32-40,-428.89362911209383,10.899999824523926,17.9999991394043,2.6795179882049562,3.3441387268066407,308474,41804176,0.6645940786894005,0.6070665478290448,0.33540592131059954,0.3929334521709552,86.07999861297607,430.39999306488033,0.7592735290527344,1,True
16-12-12-12-16-16-28-24-32-20-64-64-64-32-32,-425.3264198123844,11.619999885559082,17.149999227905273,2.7973336090087892,3.373340379714966,313754,46596416,0.6759696135334393,0.6766578870571703,0.3240303864665607,0.32334211294282966,85.35999855194092,426.7999927597046,3.1512835025787354,1,True
16-12-12-12-16-32-24-24-32-20-64-64-64-32-32,-421.93573040825123,12.25999948272705,17.36999924926758,2.5541547275543213,3.385526893615723,323162,48992576,0.6962387483464539,0.7114541375381281,0.30376125165354606,0.28854586246187186,84.71999895477295,423.59999477386475,0.6823916435241699,1,True
16-12-12-12-16-32-32-24-20-20-64-64-64-32-32,-403.9450879962087,15.239999215698242,25.789999340820312,2.616101760864258,2.827981714630127,320842,48402752,0.6912404072786187,0.7028889066505077,0.3087595927213813,0.29711109334949226,81.73999922180175,408.6999961090088,0.4113607406616211,1,True
16-12-12-12-16-32-28-24-20-20-64-64-64-48-32,-387.45392914392073,18.039999670410158,26.689998748779296,2.641367524719238,2.8439614635467527,342058,48955712,0.7369493745610293,0.7109188106076518,0.26305062543897073,0.28908118939234817,78.93999876708985,394.6999938354492,0.570631742477417,1,True
16-12-8-12-16-32-28-24-32-20-64-64-64-48-32,-431.1387890457244,10.799999690246581,16.31999945678711,2.660893681335449,3.424167417907715,350874,49987904,0.7559430706188033,0.7259079646609875,0.24405692938119672,0.2740920353390125,86.17999874725342,430.8999937362671,0.4805474281311035,1,True
16-12-12-12-16-32-32-24-20-20-40-64-64-32-32,-421.60920434603213,12.159999716186524,19.359999618530274,2.8156251914978028,3.1762755889892578,280138,45803840,0.603545375026392,0.6651483580519304,0.39645462497360795,0.3348516419480696,84.81999872131348,424.0999936065674,5.38221001625061,1,True
16-12-12-12-8-32-16-20-20-20-64-64-64-32-40,-437.6353671743165,9.419999826049805,16.849999703979492,3.089009419631958,3.5320673553466797,305578,41066896,0.6583547701840338,0.5963600092195194,0.34164522981596623,0.40363999078048063,87.5599986114502,437.79999305725096,0.39656639099121094,1,True
16-16-12-12-12-16-16-28-28-20-56-48-40-40-48,-410.77424535281705,13.779999226379395,27.939998669433592,3.6020057872772218,2.966587385559082,244218,40790496,0.5261572667692188,0.5923462189747374,0.4738427332307812,0.4076537810252626,83.1999992111206,415.999996055603,8.022017240524292,1,True
8-8-12-16-8-24-28-24-32-28-48-32-48-56-40,-426.3037440878447,11.139999865722656,15.179999594116211,4.737573141479492,3.5419323539733885,252418,38044048,0.5438238170951882,0.552463200920465,0.45617618290481177,0.44753679907953503,85.83999857177734,429.19999285888673,4.716531276702881,1,True
12-16-16-8-12-28-20-32-32-24-40-32-40-40-40,-434.4582768609987,9.759999708557128,15.379999282836915,19.763795318603517,3.412678853225708,208966,40403344,0.45020833602640503,0.5867241244709465,0.5497916639735949,0.41327587552905354,87.21999872894287,436.09999364471435,3.5868568420410156,1,True
8-8-8-16-8-24-24-24-24-28-32-32-48-48-48,-425.25973890440804,11.099999581909179,14.93999965209961,17.028194161987305,3.524838543701172,215218,31961568,0.4636780034212783,0.46413541912566986,0.5363219965787217,0.5358645808743301,85.87999885559083,429.39999427795414,2.8239383697509766,1,True
12-8-12-16-12-24-32-20-20-16-56-48-48-64-32,-445.94622994736727,7.9399994972229,15.25999967956543,2.632582811355591,3.2226683994293213,276102,39334208,0.5948499851342443,0.5711984817533444,0.40515001486575575,0.4288015182466556,89.0399989402771,445.1999947013855,6.1517333984375,1,True
12-8-16-12-12-16-32-24-16-24-40-32-40-40-64,-412.3305450567675,13.339999598693847,12.659999716186524,8.530952046203613,3.8106276557922363,218406,35242624,0.4705464134748381,0.5117818394056384,0.529453586525162,0.4882181605943616,83.63999883880615,418.19999419403075,1.3330769538879395,1,True
16-12-16-12-12-32-32-24-20-20-40-48-48-64-56,-436.6435137012211,9.739999815368652,18.069999334716798,27.622150189208984,3.8404337947845457,304522,47536688,0.6560796632152259,0.6903122089856856,0.34392033678477407,0.30968779101431443,87.23999862213135,436.19999311065675,3.5678882598876953,1,True
16-8-8-8-12-24-28-20-24-24-56-56-32-48-64,-429.0836390761999,10.739999717712402,18.34999931335449,3.770843459701538,4.436017753219605,284202,38302336,0.6123010897245311,0.5562139746351691,0.3876989102754689,0.4437860253648309,86.2399987197876,431.19999359893797,3.4097306728363037,1,True
12-12-12-12-12-24-24-28-28-24-56-32-40-48-48,-400.7880280945011,15.399999438476563,17.71999973754883,5.185119617462158,3.7199389850616456,243110,39039456,0.5237701280178562,0.5669181897771144,0.47622987198214384,0.4330818102228856,81.57999899902345,407.89999499511725,0.5613381862640381,1,True
12-16-12-8-12-24-16-28-28-20-48-56-32-40-40,-442.6854026963103,8.31999984741211,15.739999530029296,2.6590037666320803,3.592785160064697,224806,36385168,0.4843349405585215,0.5283734890490326,0.5156650594414784,0.4716265109509674,88.6599985900879,443.29999295043945,0.7757956981658936,1,True
12-12-16-16-12-16-20-28-28-20-48-32-40-40-48,-406.70836478045766,14.33999956970215,16.909999618530275,3.230613689804077,3.586493733215332,209750,38486496,0.45189743059415627,0.5588882858199703,0.5481025694058437,0.4411117141800297,82.63999886779786,413.1999943389893,1.0607755184173584,1,True
16-16-12-12-12-16-20-24-32-20-56-48-40-48-40,-440.01632680482,8.939999574279785,14.879999356079102,2.607040142059326,3.3758494453430177,250058,41748880,0.5387392977330799,0.6062635574333304,0.46126070226692006,0.3937364425666696,88.03999886322022,440.1999943161011,0.9660201072692871,1,True
16-12-16-12-12-16-16-28-20-20-48-48-40-40-48,-413.2906750795058,13.259999609375,20.269998962402344,2.807220294570923,3.4550951946258546,224714,38080992,0.4841367304816936,0.5529996895847313,0.5158632695183064,0.44700031041526866,83.719998828125,418.599994140625,0.8597686290740967,1,True
16-12-12-12-12-20-28-28-28-20-48-48-40-32-48,-381.7597908093343,18.579999465942382,26.279999383544922,3.96471774597168,3.062358076095581,230522,40329696,0.4966498188101363,0.585654632343784,0.5033501811898637,0.414345367656216,78.39999897155762,391.9999948577881,0.963860273361206,1,True
16-16-8-12-12-16-16-24-28-20-56-48-40-48-56,-423.2880644908401,11.699999629211426,17.969999249267577,3.021230128097534,3.9908850173950197,262762,39647792,0.5661095239941916,0.5757522458637631,0.43389047600580843,0.42424775413623694,85.27999880828858,426.39999404144294,0.5861241817474365,1,True
16-12-12-12-12-20-32-28-28-20-56-48-40-40-48,-427.78673355151136,11.019999696350098,20.449999395751952,2.7671771896362305,3.417145114517212,258394,42854880,0.5566988542595777,0.6223245270814087,0.44330114574042234,0.37767547291859127,85.9599987411499,429.7999937057495,0.6235959529876709,1,True
12-16-12-12-16-20-20-32-28-24-56-56-40-32-56,-439.67054788788283,9.079999671936035,19.5599994140625,3.7483861156463623,3.9897064292907714,270342,43647536,0.5824403107589291,0.6338352178204387,0.4175596892410709,0.3661647821795613,87.89999876556396,439.4999938278198,1.1570286750793457,1,True
16-16-12-12-12-24-24-28-28-20-48-40-40-32-48,-375.0723169590846,19.69999959411621,26.949999029541015,3.229965601730347,2.9818568042755125,219130,41398752,0.4721062406011798,0.6011791133275959,0.5278937593988202,0.3988208866724041,77.2799988433838,386.39999421691897,0.8042891025543213,1,True
16-16-16-12-16-16-24-32-28-16-56-48-32-32-48,-435.47462685084156,9.739999494934082,18.159999377441405,4.199971393585205,3.5691824993133543,231546,44900832,0.49885598314352564,0.6520351717228419,0.5011440168564744,0.34796482827715813,87.23999894256592,436.1999947128296,1.1184582710266113,1,True
16-16-12-12-12-16-16-28-32-20-56-56-40-32-48,-414.0186263992205,13.279999687194824,18.619999368286134,2.618166944503784,3.5678170463562013,251002,41970144,0.5407731054779232,0.6094766807499782,0.45922689452207677,0.3905233192500218,83.69999875030518,418.49999375152595,0.6434168815612793,1,True
16-12-12-12-12-16-20-24-28-20-48-56-40-32-40,-421.92084718033476,11.7999995803833,20.299999270629883,3.587053141403198,3.2729800136566163,222602,37343632,0.479586516544078,0.5422919892414158,0.520413483455922,0.45770801075858425,85.1799988571167,425.8999942855835,0.5671887397766113,1,True
16-12-12-8-12-16-28-28-32-20-56-48-32-32-40,-408.416551998625,14.079999580383301,15.209999749755859,2.426303151702881,3.5271389572143557,222762,38541712,0.47993122972117014,0.5596901144818947,0.5200687702788298,0.44030988551810535,82.8999988571167,414.4999942855835,0.5541512966156006,1,True
16-16-12-12-12-16-20-28-32-16-56-48-40-32-48,-412.6295900298076,13.459999530029297,16.029999200439452,2.862790837097168,3.537985004043579,234986,41030112,0.5062673164510055,0.5958258440228332,0.49373268354899447,0.40417415597716677,83.51999890747071,417.59999453735355,0.5700483322143555,1,True
16-16-12-12-12-20-28-28-28-20-48-32-40-32-48,-390.9553337724952,17.01999938354492,18.479999273681642,10.763647061157226,3.4118011882781984,208298,40845792,0.4487691585120456,0.5931492093704518,0.5512308414879544,0.4068507906295482,79.95999905395507,399.79999526977537,0.4004793167114258,1,True
16-12-12-12-12-24-24-24-28-24-56-40-40-40-48,-401.6046546913743,15.29999962463379,23.479998931884765,3.1840271160125733,3.362800185775757,241354,40661472,0.5199869008992705,0.5904725747180705,0.48001309910072953,0.40952742528192954,81.67999881286622,408.39999406433105,0.3743400573730469,1,True
16-12-12-12-12-20-28-24-28-20-48-32-40-32-48,-417.4470672377878,12.519999531555175,16.47999945678711,11.443947239685059,3.377107767486572,202362,37786080,0.4359802996419292,0.5487170741409211,0.5640197003580708,0.4512829258590789,84.45999890594483,422.29999452972413,0.5759944915771484,1,True
16-16-16-12-12-20-24-24-28-16-48-40-32-32-48,-384.8023321794752,18.019999169921874,23.55999932861328,3.3222434875488283,3.2605505069732668,200058,40403424,0.43101642989180317,0.5867252862047365,0.5689835701081969,0.4132747137952635,78.95999926757813,394.79999633789066,0.4851682186126709,1,True
16-16-12-8-16-16-24-28-32-20-40-40-32-32-56,-387.4730337870682,17.57999901123047,20.379999404907228,4.020676474761963,3.8813559535980224,206634,40127024,0.4451841414702879,0.5827114959599545,0.554815858529712,0.41728850404004547,79.39999942626953,396.99999713134764,0.5462288856506348,1,True
16-12-12-12-12-24-28-24-24-20-32-32-40-32-64,-360.9427756269774,21.9399994140625,20.39999938659668,2.416924992752075,4.114571225738525,203818,37786240,0.4391171895534672,0.5487193976085013,0.5608828104465329,0.4512806023914987,75.0399990234375,375.19999511718754,0.5157754421234131,1,True
16-12-12-12-12-16-24-28-32-20-40-32-40-32-40,-418.3458155077365,12.31999948272705,20.259999450683594,2.4907045196533204,3.114118538284302,185082,36993424,0.3987512765159839,0.5372063834018911,0.601248723484016,0.4627936165981089,84.65999895477295,423.29999477386474,0.5505414009094238,1,True
16-16-12-12-12-20-28-32-32-16-48-48-40-32-40,-396.6685512334181,16.159999368286133,18.789999111938478,2.4764905506134034,3.318786605453491,227850,43205008,0.4908931087526985,0.6274089711871432,0.5091068912473016,0.3725910288128568,80.81999906921386,404.0999953460693,0.7728397846221924,1,True
16-16-12-12-12-24-24-24-24-20-32-32-40-32-64,-392.771662336489,16.65999963684082,21.119999395751954,3.724841082382202,4.244067330932618,202234,38929024,0.43570452910025553,0.5653145324532658,0.5642954708997445,0.4346854675467342,80.31999880065918,401.5999940032959,0.7778911590576172,1,True
16-8-12-12-12-24-24-24-28-24-32-32-40-40-48,-432.2606738372277,9.999999661254883,17.10999946899414,3.63582790184021,3.6171771575927734,196282,36127200,0.4228811989124299,0.5246273622694888,0.5771188010875701,0.4753726377305112,86.97999877624511,434.89999388122556,0.6753382682800293,1,True
16-12-12-8-12-20-28-24-28-24-32-32-40-32-64,-432.1382775487362,10.059999612426758,18.049999240112303,32.429504650878904,3.932991721343994,206410,37012096,0.444701543022359,0.5374775320684996,0.555298456977641,0.4625224679315004,86.91999882507324,434.59999412536615,0.7688193321228027,1,True
16-12-16-12-8-20-28-20-28-20-32-32-32-32-64,-412.0341712663304,13.379999412536622,17.34999934082031,2.630296074295044,4.341230595779419,190810,36901504,0.4110920082558806,0.5358715512770708,0.5889079917441193,0.46412844872292924,83.59999902496338,417.9999951248169,0.44042396545410156,1,True
16-16-12-8-16-24-32-28-20-20-32-32-40-32-64,-400.59415504215,15.419999821472167,18.19999926147461,3.4706466861724854,4.125810497283935,210906,40919680,0.45438798329864655,0.5942221866989845,0.5456120167013534,0.4057778133010155,81.55999861602783,407.79999308013913,3.2438597679138184,1,True
16-12-12-12-12-28-32-24-24-20-32-32-40-32-64,-394.1752488220822,16.45999940185547,19.699999197387694,3.700234479522705,4.237000573348999,211194,39666304,0.4550084670174123,0.5760210710627912,0.5449915329825876,0.4239789289372088,80.51999903564453,402.5999951782227,0.47033190727233887,1,True
16-12-16-12-12-24-28-24-24-20-40-40-40-32-48,-439.1023985669433,8.959999610900878,20.069999444580077,5.646330953216553,3.5182933902740476,204682,39647712,0.44097864070976445,0.5757510841299729,0.5590213592902356,0.4242489158700271,88.01999882659912,440.0999941329956,0.49058079719543457,1,True
16-16-16-12-12-24-32-28-28-20-32-32-40-32-48,-403.71356249461155,14.939999528503417,19.65999878540039,3.428829761505127,3.455095199584961,198346,43500000,0.42732799889691786,0.6316927483647435,0.5726720011030821,0.36830725163525646,82.03999890899658,410.1999945449829,0.5632784366607666,1,True
